"price","bedrooms","size","url","type","streetAddress","addressLocality","addressRegion","postalCode","county","lat","long"
1035000,3,1498,"https://www.realtor.com/realestateandhomes-detail/375-Las-Colindas-Rd_San-Rafael_CA_94903_M26599-01512#property","SingleFamilyResidence","375 Las Colindas Rd","San Rafael","CA","94903","Marin",38.012779,-122.551508
1499500,4,2636,"https://www.realtor.com/realestateandhomes-detail/78-Windsor-Ave_San-Rafael_CA_94901_M10798-87487#property","SingleFamilyResidence","78 Windsor Ave","San Rafael","CA","94901","Marin",37.982432,-122.541889
4195000,5,2974,"https://www.realtor.com/realestateandhomes-detail/211-Laurel-Grove-Ave_Kentfield_CA_94904_M12872-04223#property","SingleFamilyResidence","211 Laurel Grove Ave","Kentfield","CA","94904","Marin",37.958724,-122.543929
1595000,3,1606,"https://www.realtor.com/realestateandhomes-detail/140-Lobo-Vista_Novato_CA_94947_M27919-91608#property","SingleFamilyResidence","140 Lobo Vista","Novato","CA","94947","Marin",38.114441,-122.590925
1100000,3,1582,"https://www.realtor.com/realestateandhomes-detail/135-San-Andreas-Dr_Novato_CA_94945_M17013-66535#property","SingleFamilyResidence","135 San Andreas Dr","Novato","CA","94945","Marin",38.119089,-122.599754
1650000,3,2261,"https://www.realtor.com/realestateandhomes-detail/354-Forrest-Ave_Fairfax_CA_94930_M25774-79397#property","SingleFamilyResidence","354 Forrest Ave","Fairfax","CA","94930","Marin",37.982547,-122.590106
2950000,4,3253,"https://www.realtor.com/realestateandhomes-detail/25-Old-Ranch-Rd_Novato_CA_94947_M29143-70732#property","SingleFamilyResidence","25 Old Ranch Rd","Novato","CA","94947","Marin",38.084566,-122.594887
4250000,4,3081,"https://www.realtor.com/realestateandhomes-detail/247-Crescent-Rd_San-Anselmo_CA_94960_M21982-49794#property","SingleFamilyResidence","247 Crescent Rd","San Anselmo","CA","94960","Marin",37.973598,-122.566286
1595000,3,1499,"https://www.realtor.com/realestateandhomes-detail/1233-Lattie-Ln_Mill-Valley_CA_94941_M15704-10865#property","SingleFamilyResidence","1233 Lattie Ln","Mill Valley","CA","94941","Marin",37.888598,-122.544822
1199000,3,1776,"https://www.realtor.com/realestateandhomes-detail/28-Washington-St_Novato_CA_94947_M22076-38886#property","SingleFamilyResidence","28 Washington St","Novato","CA","94947","Marin",38.089025,-122.576758
1250000,3,2192,"https://www.realtor.com/realestateandhomes-detail/57-Olive-Ave_Larkspur_CA_94939_M22399-30450#property","SingleFamilyResidence","57 Olive Ave","Larkspur","CA","94939","Marin",37.934089,-122.543618
1149000,2,1280,"https://www.realtor.com/realestateandhomes-detail/60-Crescent-Ave_Sausalito_CA_94965_M26331-49640#property","SingleFamilyResidence","60-62 Crescent Ave","Sausalito","CA","94965","Marin",37.848793,-122.48571
1495000,3,1774,"https://www.realtor.com/realestateandhomes-detail/280-Oakcrest-Rd_San-Anselmo_CA_94960_M25797-05204#property","SingleFamilyResidence","280 Oakcrest Rd","San Anselmo","CA","94960","Marin",37.997546,-122.56838
4177000,5,2852,"https://www.realtor.com/realestateandhomes-detail/929-Meadowsweet-Dr_Corte-Madera_CA_94925_M11567-44381#property","SingleFamilyResidence","929 Meadowsweet Dr","Corte Madera","CA","94925","Marin",37.919708,-122.51373
1999000,4,2117,"https://www.realtor.com/realestateandhomes-detail/745-Redwood-Rd_San-Anselmo_CA_94960_M91455-12536#property","SingleFamilyResidence","745 Redwood Rd","San Anselmo","CA","94960","Marin",37.971968,-122.570743
945000,4,1894,"https://www.realtor.com/realestateandhomes-detail/605-Rosal-Way_San-Rafael_CA_94903_M10768-70168#property","SingleFamilyResidence","605 Rosal Way","San Rafael","CA","94903","Marin",38.013128,-122.515938
1880000,5,3232,"https://www.realtor.com/realestateandhomes-detail/25-Palomino-Cir_Novato_CA_94947_M13291-31557#property","SingleFamilyResidence","25 Palomino Cir","Novato","CA","94947","Marin",38.100005,-122.621454
3795000,3,2000,"https://www.realtor.com/realestateandhomes-detail/180-Maple-Rd_Bolinas_CA_94924_M17052-48491#property","SingleFamilyResidence","180 Maple Rd","Bolinas","CA","94924","Marin",37.89853,-122.703512
9477000,5,5985,"https://www.realtor.com/realestateandhomes-detail/3-Trestle-Glen-Cir_Tiburon_CA_94920_M92721-71533#property","SingleFamilyResidence","3 Trestle Glen Cir","Tiburon","CA","94920","Marin",37.898597,-122.485016
4195000,5,3729,"https://www.realtor.com/realestateandhomes-detail/93-San-Carlos-Ave_Sausalito_CA_94965_M24057-52860#property","SingleFamilyResidence","93 San Carlos Ave","Sausalito","CA","94965","Marin",37.853395,-122.482016
4250000,4,3520,"https://www.realtor.com/realestateandhomes-detail/18-Egret-Way_Mill-Valley_CA_94941_M28440-60353#property","SingleFamilyResidence","18 Egret Way","Mill Valley","CA","94941","Marin",37.883817,-122.498946
2350000,3,1958,"https://www.realtor.com/realestateandhomes-detail/1837-Centro-West-St_Tiburon_CA_94920_M13296-98769#property","SingleFamilyResidence","1837 Centro West St","Tiburon","CA","94920","Marin",37.87634,-122.45384
7880000,3,3919,"https://www.realtor.com/realestateandhomes-detail/423-Belvedere-Ave_Belvedere_CA_94920_M20841-39673#property","SingleFamilyResidence","423 Belvedere Ave","Belvedere","CA","94920","Marin",37.864537,-122.46168
2099000,4,2868,"https://www.realtor.com/realestateandhomes-detail/15-Main-Dr_San-Rafael_CA_94901_M15617-37346#property","SingleFamilyResidence","15 Main Dr","San Rafael","CA","94901","Marin",37.978669,-122.476794
1177500,3,1701,"https://www.realtor.com/realestateandhomes-detail/712-Sutro-Ave_Novato_CA_94947_M29116-87584#property","SingleFamilyResidence","712 Sutro Ave","Novato","CA","94947","Marin",38.10482,-122.614718
3300000,4,3824,"https://www.realtor.com/realestateandhomes-detail/114-Van-Tassel-Ct_San-Anselmo_CA_94960_M25170-98420#property","SingleFamilyResidence","114 Van Tassel Ct","San Anselmo","CA","94960","Marin",38.012216,-122.583331
16500000,7,13836,"https://www.realtor.com/realestateandhomes-detail/185-Gilmartin-Dr_Belvedere-Tiburon_CA_94920_M28160-63176#property","SingleFamilyResidence","185 Gilmartin Dr","Tiburon","CA","94920","Marin",37.891353,-122.466445
2445000,5,3672,"https://www.realtor.com/realestateandhomes-detail/240-Del-Casa-Dr_Mill-Valley_CA_94941_M25223-17578#property","SingleFamilyResidence","240 Del Casa Dr","Mill Valley","CA","94941","Marin",37.908232,-122.534632
18495000,5,5370,"https://www.realtor.com/realestateandhomes-detail/97-W-Shore-Rd_Belvedere_CA_94920_M16978-86282#property","SingleFamilyResidence","97 W Shore Rd","Belvedere","CA","94920","Marin",37.869113,-122.46935
2575000,5,2914,"https://www.realtor.com/realestateandhomes-detail/299-Wilson-Way_Larkspur_CA_94939_M20884-41583#property","SingleFamilyResidence","299 Wilson Way","Larkspur","CA","94939","Marin",37.93245,-122.552555
2395000,4,2570,"https://www.realtor.com/realestateandhomes-detail/19-Morningside-Dr_San-Anselmo_CA_94960_M13017-43015#property","SingleFamilyResidence","19 Morningside Dr","San Anselmo","CA","94960","Marin",37.986026,-122.573573
1275000,3,1725,"https://www.realtor.com/realestateandhomes-detail/43-Alta-Vista-Way_San-Rafael_CA_94901_M28866-14911#property","SingleFamilyResidence","43 Alta Vista Way","San Rafael","CA","94901","Marin",37.969537,-122.508787
999000,4,2278,"https://www.realtor.com/realestateandhomes-detail/2-Bayhills-Dr_San-Rafael_CA_94903_M11943-32419#property","SingleFamilyResidence","2 Bayhills Dr","San Rafael","CA","94903","Marin",38.010682,-122.511651
1250000,3,1416,"https://www.realtor.com/realestateandhomes-detail/15-Twelveoak-Hill-Dr_San-Rafael_CA_94903_M27264-32592#property","SingleFamilyResidence","15 Twelveoak Hill Dr","San Rafael","CA","94903","Marin",38.024167,-122.549549
4295000,4,2834,"https://www.realtor.com/realestateandhomes-detail/221-S-Ridgewood-Rd_Kentfield_CA_94904_M21158-86986#property","SingleFamilyResidence","221 S Ridgewood Rd","Kentfield","CA","94904","Marin",37.943551,-122.556445
990000,2,1500,"https://www.realtor.com/realestateandhomes-detail/9-Buckeye-Cir_Woodacre_CA_94973_M10135-65969#property","SingleFamilyResidence","9 Buckeye Cir","Woodacre","CA","94973","Marin",37.998487,-122.634233
1119000,3,1836,"https://www.realtor.com/realestateandhomes-detail/8-June-Ct_Fairfax_CA_94930_M18374-42161#property","SingleFamilyResidence","8 June Ct","Fairfax","CA","94930","Marin",37.998356,-122.600555
2475000,3,1652,"https://www.realtor.com/realestateandhomes-detail/129-Cascade-Dr_Mill-Valley_CA_94941_M19306-46210#property","SingleFamilyResidence","129 Cascade Dr","Mill Valley","CA","94941","Marin",37.906171,-122.556842
3950000,4,3436,"https://www.realtor.com/realestateandhomes-detail/94-Trinidad-Dr_Tiburon_CA_94920_M22576-06217#property","SingleFamilyResidence","94 Trinidad Dr","Tiburon","CA","94920","Marin",37.908694,-122.475491
1595000,3,1529,"https://www.realtor.com/realestateandhomes-detail/510-Redwood-Rd_San-Anselmo_CA_94960_M21085-13405#property","SingleFamilyResidence","510 Redwood Rd","San Anselmo","CA","94960","Marin",37.972885,-122.574323
1495000,2,858,"https://www.realtor.com/realestateandhomes-detail/100-Edgemont-Way_Inverness_CA_94937_M27263-77656#property","SingleFamilyResidence","100 Edgemont Way","Inverness","CA","94937","Marin",38.099224,-122.854317
2500000,5,2900,"https://www.realtor.com/realestateandhomes-detail/225-Van-Winkle-Dr_San-Anselmo_CA_94960_M25267-87565#property","SingleFamilyResidence","225 Van Winkle Dr","San Anselmo","CA","94960","Marin",38.012542,-122.594893
4395000,5,2905,"https://www.realtor.com/realestateandhomes-detail/266-Bayview-Ave_Belvedere_CA_94920_M16325-59084#property","SingleFamilyResidence","266 Bayview Ave","Belvedere","CA","94920","Marin",37.86983,-122.463324
99000,4,2185,"https://www.realtor.com/realestateandhomes-detail/Woodacre_CA_94973_M12948-03354#property","SingleFamilyResidence","55 Conifer Way","Woodacre","CA","94973","Marin",38.009235,-122.644596
1849000,4,2318,"https://www.realtor.com/realestateandhomes-detail/15-Junipero-Serra-Ave_San-Rafael_CA_94901_M29716-18526#property","SingleFamilyResidence","15 Junipero Serra Ave","San Rafael","CA","94901","Marin",37.976301,-122.494368
1425000,3,2113,"https://www.realtor.com/realestateandhomes-detail/8-Calypso-Shrs_Novato_CA_94949_M17159-03402#property","SingleFamilyResidence","8 Calypso Shrs","Novato","CA","94949","Marin",38.083,-122.512062
40000,4,2185,"https://www.realtor.com/realestateandhomes-detail/Bolinas_CA_94924_M12953-25077#property","SingleFamilyResidence","Juniper Rd","Bolinas","CA","94924","Marin",37.903547,-122.704982
995000,2,1188,"https://www.realtor.com/realestateandhomes-detail/148-Ridgeway-Ave_Fairfax_CA_94930_M95447-78944#property","SingleFamilyResidence","148 Ridgeway Ave","Fairfax","CA","94930","Marin",37.990208,-122.586546
7620000,3,2030,"https://www.realtor.com/realestateandhomes-detail/297-Seadrift-Rd_Stinson-Beach_CA_94970_M21091-74042#property","SingleFamilyResidence","297 Seadrift Rd","Stinson Beach","CA","94970","Marin",37.907491,-122.672308
5195000,4,3393,"https://www.realtor.com/realestateandhomes-detail/429-Elm-Ave_Larkspur_CA_94939_M20422-31814#property","SingleFamilyResidence","429 Elm Ave","Larkspur","CA","94939","Marin",37.932071,-122.529964
1200000,2,1456,"https://www.realtor.com/realestateandhomes-detail/60-Marinero-Cir_Tiburon_CA_94920_M10969-35693#property","SingleFamilyResidence","60 Marinero Cir","Tiburon","CA","94920","Marin",37.884059,-122.460838
3495000,4,3610,"https://www.realtor.com/realestateandhomes-detail/246-Bayview-Ave_Belvedere_CA_94920_M28357-76859#property","SingleFamilyResidence","246 Bayview Ave","Belvedere","CA","94920","Marin",37.870487,-122.463875
3895000,3,2120,"https://www.realtor.com/realestateandhomes-detail/13-Leeward-Rd_Belvedere_CA_94920_M14229-38158#property","SingleFamilyResidence","13 Leeward Rd","Belvedere","CA","94920","Marin",37.876085,-122.466354
3749000,4,6248,"https://www.realtor.com/realestateandhomes-detail/125-Sylvestris-Dr_San-Geronimo_CA_94963_M14066-25424#property","SingleFamilyResidence","125 E Sylvestris Dr","San Geronimo","CA","94963","Marin",38.0116786078569,-122.662847872801
899000,5,2244,"https://www.realtor.com/realestateandhomes-detail/702-Glenhill-Ct_Novato_CA_94947_M17385-09308#property","SingleFamilyResidence","702 Glenhill Ct","Novato","CA","94947","Marin",38.099403,-122.581538
3275000,3,2509,"https://www.realtor.com/realestateandhomes-detail/65-Kyleswood-Pl_Point-Reyes-Station_CA_94956_M92872-05627#property","SingleFamilyResidence","65 Kyleswood Pl","Point Reyes Station","CA","94956","Marin",38.073137,-122.830632
1488000,5,1973,"https://www.realtor.com/realestateandhomes-detail/1508-Lincoln-Ave-Unit-A_San-Rafael_CA_94901_M26627-57872#property","SingleFamilyResidence","1508 Lincoln Ave","San Rafael","CA","94901","Marin",37.981391,-122.522687
1675000,3,1608,"https://www.realtor.com/realestateandhomes-detail/308-Sheffield-Ave_Mill-Valley_CA_94941_M21600-32607#property","SingleFamilyResidence","308 Sheffield Ave","Mill Valley","CA","94941","Marin",37.882384,-122.529486
3250000,4,4711,"https://www.realtor.com/realestateandhomes-detail/155-H-Ln_Novato_CA_94945_M26125-44723#property","SingleFamilyResidence","155 H Ln","Novato","CA","94945","Marin",38.118345,-122.540693
1198000,2,1082,"https://www.realtor.com/realestateandhomes-detail/4-Belle-Ave_Fairfax_CA_94930_M27625-42067#property","SingleFamilyResidence","4 Belle Ave","Fairfax","CA","94930","Marin",37.986026,-122.582282
1495000,4,1767,"https://www.realtor.com/realestateandhomes-detail/659-Las-Colindas-Rd_San-Rafael_CA_94903_M26048-22449#property","SingleFamilyResidence","659 Las Colindas Rd","San Rafael","CA","94903","Marin",38.016232,-122.559249
17880000,6,10265,"https://www.realtor.com/realestateandhomes-detail/5-Makin-Grade_Ross_CA_94957_M15132-59430#property","SingleFamilyResidence","5 Makin Grade","Ross","CA","94957","Marin",37.962007,-122.546336
2995000,4,2565,"https://www.realtor.com/realestateandhomes-detail/268-E-Blithedale-Ave_Mill-Valley_CA_94941_M18523-50464#property","SingleFamilyResidence","268 E Blithedale Ave","Mill Valley","CA","94941","Marin",37.903612,-122.540901
2895000,4,2968,"https://www.realtor.com/realestateandhomes-detail/156-Peacock-Dr_San-Rafael_CA_94901_M15505-57564#property","SingleFamilyResidence","156 Peacock Dr","San Rafael","CA","94901","Marin",37.990046,-122.471137
1395000,3,1818,"https://www.realtor.com/realestateandhomes-detail/595-Whitewood-Dr_San-Rafael_CA_94903_M26151-07849#property","SingleFamilyResidence","595 Whitewood Dr","San Rafael","CA","94903","Marin",38.014936,-122.555917
2275000,4,2125,"https://www.realtor.com/realestateandhomes-detail/26-Venus-Ct_Tiburon_CA_94920_M16811-39352#property","SingleFamilyResidence","26 Venus Ct","Tiburon","CA","94920","Marin",37.902503,-122.484343
4250000,3,2190,"https://www.realtor.com/realestateandhomes-detail/33-Cove-Rd_Belvedere_CA_94920_M14752-59541#property","SingleFamilyResidence","33 Cove Rd","Belvedere","CA","94920","Marin",37.876195,-122.461671
2125000,3,2407,"https://www.realtor.com/realestateandhomes-detail/180-El-Cerrito-Ave_San-Rafael_CA_94901_M12678-19635#property","SingleFamilyResidence","180 El Cerrito Ave","San Rafael","CA","94901","Marin",37.978357,-122.533369
4795000,5,4300,"https://www.realtor.com/realestateandhomes-detail/45-Reed-Ranch-Rd_Tiburon_CA_94920_M16850-89542#property","SingleFamilyResidence","45 Reed Ranch Rd","Tiburon","CA","94920","Marin",37.899879,-122.492174
6150000,4,3866,"https://www.realtor.com/realestateandhomes-detail/409-Montford-Ave_Mill-Valley_CA_94941_M11797-14723#property","SingleFamilyResidence","409 Montford Ave","Mill Valley","CA","94941","Marin",37.897827,-122.54873
1549000,3,1632,"https://www.realtor.com/realestateandhomes-detail/421-Rose-Ave_Mill-Valley_CA_94941_M17120-81457#property","SingleFamilyResidence","421 Rose Ave","Mill Valley","CA","94941","Marin",37.909453,-122.564369
1225000,3,1577,"https://www.realtor.com/realestateandhomes-detail/1314-Grand-Ave_San-Rafael_CA_94901_M21302-28077#property","SingleFamilyResidence","1314 Grand Ave","San Rafael","CA","94901","Marin",37.975455,-122.518098
799000,3,1920,"https://www.realtor.com/realestateandhomes-detail/10-Catalina-Blvd_San-Rafael_CA_94901_M25920-76274#property","SingleFamilyResidence","10 Catalina Blvd","San Rafael","CA","94901","Marin",37.965447,-122.495507
3977000,4,2786,"https://www.realtor.com/realestateandhomes-detail/1-N-Point-Cir_Belvedere_CA_94920_M15085-38028#property","SingleFamilyResidence","1 N Point Cir","Belvedere","CA","94920","Marin",37.877458,-122.472358
1995000,3,1718,"https://www.realtor.com/realestateandhomes-detail/31-Carmelita-Ave_Mill-Valley_CA_94941_M24608-66039#property","SingleFamilyResidence","31 Carmelita Ave","Mill Valley","CA","94941","Marin",37.904843,-122.54083
1575000,4,2158,"https://www.realtor.com/realestateandhomes-detail/5-Oak-Springs-Dr_San-Anselmo_CA_94960_M14125-71928#property","SingleFamilyResidence","5 Oak Springs Dr","San Anselmo","CA","94960","Marin",37.998907,-122.581128
4498000,6,3111,"https://www.realtor.com/realestateandhomes-detail/1208-Pierce-Point-Rd_Inverness_CA_94937_M25434-76410#property","SingleFamilyResidence","1208-1214 Pierce Point Rd","Inverness","CA","94937","Marin",38.123967,-122.902784
2698000,4,2905,"https://www.realtor.com/realestateandhomes-detail/415-Wellesley-Ave_Mill-Valley_CA_94941_M21327-91203#property","SingleFamilyResidence","415 Wellesley Ave","Mill Valley","CA","94941","Marin",37.882285,-122.535426
2699000,5,2692,"https://www.realtor.com/realestateandhomes-detail/282-Riviera-Dr_San-Rafael_CA_94901_M13671-34595#property","SingleFamilyResidence","282 Riviera Dr","San Rafael","CA","94901","Marin",37.991008,-122.465971
1195000,3,1725,"https://www.realtor.com/realestateandhomes-detail/250-Olema-Rd_Fairfax_CA_94930_M25253-07077#property","SingleFamilyResidence","250 Olema Rd","Fairfax","CA","94930","Marin",37.995425,-122.598262
2895000,3,2619,"https://www.realtor.com/realestateandhomes-detail/342-Tamalpais-Ave_Mill-Valley_CA_94941_M16197-73717#property","SingleFamilyResidence","342 Tamalpais Ave","Mill Valley","CA","94941","Marin",37.913979,-122.558631
12500000,5,8585,"https://www.realtor.com/realestateandhomes-detail/69-Rock-Rd_Kentfield_CA_94904_M90527-78793#property","SingleFamilyResidence","69 Rock Rd","Kentfield","CA","94904","Marin",37.95464,-122.557736
2295000,3,2350,"https://www.realtor.com/realestateandhomes-detail/45-Beverly-Ter_Mill-Valley_CA_94941_M16951-62719#property","SingleFamilyResidence","45 Beverly Ter","Mill Valley","CA","94941","Marin",37.912028,-122.554486
2990000,4,2782,"https://www.realtor.com/realestateandhomes-detail/2-Spring-Hill-Cir_Sausalito_CA_94965_M18094-97779#property","SingleFamilyResidence","2 Spring Hill Cir","Sausalito","CA","94965","Marin",37.859234,-122.497973
1298000,4,1954,"https://www.realtor.com/realestateandhomes-detail/35-San-Joaquin-Pl_Novato_CA_94947_M22043-44962#property","SingleFamilyResidence","35 San Joaquin Pl","Novato","CA","94947","Marin",38.107281,-122.615673
1795000,4,2826,"https://www.realtor.com/realestateandhomes-detail/86-Fair-Dr_San-Rafael_CA_94901_M21147-48768#property","SingleFamilyResidence","86 Fair Dr","San Rafael","CA","94901","Marin",37.98812,-122.529127
1995000,4,2678,"https://www.realtor.com/realestateandhomes-detail/70-Black-Log-Rd_Kentfield_CA_94904_M21503-57983#property","SingleFamilyResidence","70 Black Log Rd","Kentfield","CA","94904","Marin",37.943997,-122.550271
999950,3,1124,"https://www.realtor.com/realestateandhomes-detail/4-Las-Huertas-Ct_San-Rafael_CA_94903_M26927-70073#property","SingleFamilyResidence","4 Las Huertas Ct","San Rafael","CA","94903","Marin",37.998341,-122.538616
13250000,5,5775,"https://www.realtor.com/realestateandhomes-detail/431-E-Strawberry-Dr_Mill-Valley_CA_94941_M18282-17878#property","SingleFamilyResidence","431 E Strawberry Dr","Mill Valley","CA","94941","Marin",37.887069,-122.501059
2400000,4,2180,"https://www.realtor.com/realestateandhomes-detail/10-Millwood-St_Mill-Valley_CA_94941_M94792-34817#property","SingleFamilyResidence","10 Millwood St","Mill Valley","CA","94941","Marin",37.9034,-122.542969
5200000,5,7200,"https://www.realtor.com/realestateandhomes-detail/1100-Bayhills-Dr_San-Rafael_CA_94903_M10629-80608#property","SingleFamilyResidence","1100 Bayhills Dr","San Rafael","CA","94903","Marin",38.003036,-122.506223
1300000,2,1232,"https://www.realtor.com/realestateandhomes-detail/569-Sequoia-Dr_San-Anselmo_CA_94960_M16397-45114#property","SingleFamilyResidence","569 Sequoia Ave","San Anselmo","CA","94960","Marin",37.982774,-122.556576
995000,2,1127,"https://www.realtor.com/realestateandhomes-detail/23-Maple-Ave_Fairfax_CA_94930_M24770-84947#property","SingleFamilyResidence","23 Maple Ave","Fairfax","CA","94930","Marin",37.988897,-122.584284
1150000,3,1482,"https://www.realtor.com/realestateandhomes-detail/436-Calle-De-La-Mesa_Novato_CA_94949_M23209-15979#property","SingleFamilyResidence","436 Calle De La Mesa","Novato","CA","94949","Marin",38.067785,-122.547575
1150000,2,1316,"https://www.realtor.com/realestateandhomes-detail/31-Martens-Blvd_San-Rafael_CA_94901_M17027-13184#property","SingleFamilyResidence","31 Martens Blvd","San Rafael","CA","94901","Marin",37.965816,-122.529954
3499000,5,2844,"https://www.realtor.com/realestateandhomes-detail/22-Cedar-Ave_Kentfield_CA_94904_M18263-67879#property","SingleFamilyResidence","22 Cedar Ave","Kentfield","CA","94904","Marin",37.957242,-122.552018
7600000,6,6210,"https://www.realtor.com/realestateandhomes-detail/630-W-Blithedale-Ave_Mill-Valley_CA_94941_M15313-04370#property","SingleFamilyResidence","630 W Blithedale Ave","Mill Valley","CA","94941","Marin",37.925144,-122.559654
925000,3,1338,"https://www.realtor.com/realestateandhomes-detail/107-Birch-Way_San-Rafael_CA_94903_M10326-35495#property","SingleFamilyResidence","107 Birch Way","San Rafael","CA","94903","Marin",38.010691,-122.520643
1725000,4,2900,"https://www.realtor.com/realestateandhomes-detail/15-Upland-Ln_Novato_CA_94945_M28662-88525#property","SingleFamilyResidence","15 Upland Ln","Novato","CA","94945","Marin",38.111072,-122.546696
8977000,1,5445,"https://www.realtor.com/realestateandhomes-detail/455-Belvedere-Ave_Belvedere_CA_94920_M16753-40386#property","SingleFamilyResidence","455 Belvedere Ave","Belvedere","CA","94920","Marin",37.863307,-122.46011
1795000,4,2666,"https://www.realtor.com/realestateandhomes-detail/28-Timothy-Ave_San-Anselmo_CA_94960_M25533-95448#property","SingleFamilyResidence","28 Timothy Ave","San Anselmo","CA","94960","Marin",37.999512,-122.582073
1675000,4,2726,"https://www.realtor.com/realestateandhomes-detail/550-Sequoia-Dr_San-Anselmo_CA_94960_M16383-29008#property","SingleFamilyResidence","550 Sequoia Dr","San Anselmo","CA","94960","Marin",37.982936,-122.55595
4377000,5,4006,"https://www.realtor.com/realestateandhomes-detail/91-Round-Hill-Rd_Tiburon_CA_94920_M10371-98387#property","SingleFamilyResidence","91 Round Hill Rd","Tiburon","CA","94920","Marin",37.884592,-122.463519
2795000,4,3727,"https://www.realtor.com/realestateandhomes-detail/160-Crest-Rd_Novato_CA_94945_M26391-15340#property","SingleFamilyResidence","160 Crest Rd","Novato","CA","94945","Marin",38.1137,-122.513807
5750000,3,2003,"https://www.realtor.com/realestateandhomes-detail/121-Dipsea-Rd_Stinson-Beach_CA_94970_M19206-45639#property","SingleFamilyResidence","121 Dipsea Rd","Stinson Beach","CA","94970","Marin",37.908154,-122.663202
3795000,5,4277,"https://www.realtor.com/realestateandhomes-detail/12-Nunes-Dr_Novato_CA_94945_M26969-26189#property","SingleFamilyResidence","12 Nunes Dr","Novato","CA","94945","Marin",38.130314,-122.573674
2900000,5,2293,"https://www.realtor.com/realestateandhomes-detail/107-Blackfield-Dr_Tiburon_CA_94920_M15326-71837#property","SingleFamilyResidence","107 Blackfield Dr","Tiburon","CA","94920","Marin",37.900602,-122.501221
2595000,3,2855,"https://www.realtor.com/realestateandhomes-detail/312-Summit-Dr_Corte-Madera_CA_94925_M11073-29742#property","SingleFamilyResidence","312 Summit Dr","Corte Madera","CA","94925","Marin",37.922022,-122.537552
3500000,2,2947,"https://www.realtor.com/realestateandhomes-detail/125-Bayview-Dr_San-Rafael_CA_94901_M15613-27421#property","SingleFamilyResidence","125 Bayview Dr","San Rafael","CA","94901","Marin",37.978311,-122.478542
3980000,3,2185,"https://www.realtor.com/realestateandhomes-detail/2-Beach-Rd_Belvedere_CA_94920_M14928-86332#property","SingleFamilyResidence","2 Beach Rd","Belvedere","CA","94920","Marin",37.873814,-122.460027
1950000,2,1012,"https://www.realtor.com/realestateandhomes-detail/472-Irving-Ct_Tiburon_CA_94920_M16152-90432#property","SingleFamilyResidence","472 Irving Ct","Tiburon","CA","94920","Marin",37.897936,-122.490822
2699000,4,2725,"https://www.realtor.com/realestateandhomes-detail/80-Pinto-Ln_Novato_CA_94947_M12955-17677#property","SingleFamilyResidence","80 Pinto Ln","Novato","CA","94947","Marin",38.098098,-122.620774
2350000,5,2100,"https://www.realtor.com/realestateandhomes-detail/2-Mount-Rainier-Dr_San-Rafael_CA_94903_M15826-66285#property","SingleFamilyResidence","2 Mount Rainier Dr","San Rafael","CA","94903","Marin",38.031782,-122.580165
2895000,3,2950,"https://www.realtor.com/realestateandhomes-detail/64-Edgewood-Ave_Mill-Valley_CA_94941_M20253-01704#property","SingleFamilyResidence","64 Edgewood Ave","Mill Valley","CA","94941","Marin",37.900392,-122.547715
1895000,4,1870,"https://www.realtor.com/realestateandhomes-detail/215-Eastman-Ave_Corte-Madera_CA_94925_M96481-01418#property","SingleFamilyResidence","215 Eastman Ave","Corte Madera","CA","94925","Marin",37.924809,-122.524139
8750000,7,6995,"https://www.realtor.com/realestateandhomes-detail/850-Nicasio-Valley-Rd_Nicasio_CA_94946_M11821-77424#property","SingleFamilyResidence","850 Nicasio Valley Rd","Nicasio","CA","94946","Marin",38.032525,-122.664215
6595000,6,5925,"https://www.realtor.com/realestateandhomes-detail/475-Molino-Ave_Mill-Valley_CA_94941_M92019-46433#property","SingleFamilyResidence","475 Molino Ave","Mill Valley","CA","94941","Marin",37.897529,-122.539621
2495000,3,2260,"https://www.realtor.com/realestateandhomes-detail/239-W-Blithedale-Ave_Mill-Valley_CA_94941_M16513-75236#property","SingleFamilyResidence","239 W Blithedale Ave","Mill Valley","CA","94941","Marin",37.914104,-122.551615
3695000,4,2955,"https://www.realtor.com/realestateandhomes-detail/402-Eldridge-Ave_Mill-Valley_CA_94941_M13344-33990#property","SingleFamilyResidence","402 Eldridge Ave","Mill Valley","CA","94941","Marin",37.918176,-122.552363
19500000,6,11200,"https://www.realtor.com/realestateandhomes-detail/337-Belvedere-Ave_Belvedere_CA_94920_M16587-94308#property","SingleFamilyResidence","337 Belvedere Ave","Belvedere","CA","94920","Marin",37.865879,-122.463503
2200000,4,2830,"https://www.realtor.com/realestateandhomes-detail/194-Maestro-Rd_Novato_CA_94947_M13637-51617#property","SingleFamilyResidence","194 Maestro Rd","Novato","CA","94947","Marin",38.094461,-122.604657
1420000,3,1453,"https://www.realtor.com/realestateandhomes-detail/5-Corte-Comoda_Greenbrae_CA_94904_M28928-55993#property","SingleFamilyResidence","5 Corte Comoda","Greenbrae","CA","94904","Marin",37.952368,-122.536664
3277000,4,3513,"https://www.realtor.com/realestateandhomes-detail/438-Laverne-Ave_Mill-Valley_CA_94941_M11841-12104#property","SingleFamilyResidence","438 Laverne Ave","Mill Valley","CA","94941","Marin",37.898037,-122.550797
